Starting trading simulation... for 60 seconds
    294/294 shares @ $93.45

Ticker: TICK128
  Buy Orders:
    967/967 shares @ $87.98

Ticker: TICK129
  Buy Orders:
    450/450 shares @ $37.32
    570/570 shares @ $27.34
  Sell Orders:
    750/750 shares @ $81.08

Ticker: TICK130
  Sell Orders:
    381/813 shares @ $33.06
    722/722 shares @ $38.00

Ticker: TICK132
  Buy Orders:
    243/243 shares @ $69.42
  Sell Orders:
    689/973 shares @ $90.82

Ticker: TICK133
  Buy Orders:
    690/690 shares @ $71.90
    210/210 shares @ $61.47
    994/994 shares @ $19.44

Ticker: TICK134
  Buy Orders:
    415/567 shares @ $61.39
    473/473 shares @ $30.83
    553/553 shares @ $15.07

Ticker: TICK135
  Sell Orders:
    848/848 shares @ $73.71
    326/326 shares @ $91.72

Ticker: TICK137
  Buy Orders:
    369/369 shares @ $71.04

Ticker: TICK138
  Sell Orders:
    836/836 shares @ $65.40

Ticker: TICK139
  Sell Orders:
    718/718 shares @ $75.35
    531/531 shares @ $84.51

Ticker: TICK140
  Sell Orders:
    197/197 shares @ $65.70

Ticker: TICK141
  Buy Orders:
    176/176 shares @ $62.89
    803/803 shares @ $59.16

Ticker: TICK142
  Sell Orders:
    569/569 shares @ $98.47

Ticker: TICK144
  Sell Orders:
    789/789 shares @ $12.03

Ticker: TICK146
  Buy Orders:
    138/138 shares @ $51.45

Ticker: TICK147
  Sell Orders:
    690/690 shares @ $17.92

Ticker: TICK149
  Buy Orders:
    516/516 shares @ $61.91

Ticker: TICK152
  Sell Orders:
    278/278 shares @ $22.97

Ticker: TICK153
  Buy Orders:
    433/433 shares @ $57.03

Ticker: TICK154
  Buy Orders:
    366/366 shares @ $26.78
  Sell Orders:
    532/532 shares @ $87.03

Ticker: TICK155
  Sell Orders:
    988/988 shares @ $30.88

Ticker: TICK157
  Sell Orders:
    785/785 shares @ $29.60
    528/528 shares @ $93.02

Ticker: TICK158
  Buy Orders:
    226/853 shares @ $95.66
    747/747 shares @ $87.39
    706/706 shares @ $37.42

Ticker: TICK159
  Buy Orders:
    154/154 shares @ $47.82

Ticker: TICK160
  Sell Orders:
    204/204 shares @ $83.41

Ticker: TICK161
  Sell Orders:
    8/408 shares @ $49.74

Ticker: TICK162
  Sell Orders:
    385/760 shares @ $49.79

Ticker: TICK164
  Sell Orders:
    196/196 shares @ $32.47
    230/230 shares @ $74.80

Ticker: TICK165
  Sell Orders:
    640/640 shares @ $75.88

Ticker: TICK167
  Buy Orders:
    357/970 shares @ $86.25
    712/712 shares @ $28.39

Ticker: TICK168
  Sell Orders:
    20/299 shares @ $16.09

Ticker: TICK169
  Sell Orders:
    254/254 shares @ $43.54

Ticker: TICK171
  Buy Orders:
    580/580 shares @ $54.59
  Sell Orders:
    542/542 shares @ $80.29

Ticker: TICK172
  Sell Orders:
    804/804 shares @ $36.07

Ticker: TICK173
  Sell Orders:
    720/720 shares @ $53.81
    770/770 shares @ $73.41

Ticker: TICK174
  Buy Orders:
    468/877 shares @ $75.42
    990/990 shares @ $40.78

Ticker: TICK176
  Buy Orders:
    746/920 shares @ $37.97

Ticker: TICK178
  Buy Orders:
    532/532 shares @ $11.04
  Sell Orders:
    981/981 shares @ $81.20

Ticker: TICK179
  Buy Orders:
    56/533 shares @ $91.97

Ticker: TICK180
  Sell Orders:
    704/704 shares @ $93.89

Ticker: TICK182
  Buy Orders:
    271/271 shares @ $87.82
    312/312 shares @ $67.15

Ticker: TICK183
  Sell Orders:
    558/558 shares @ $21.18
    450/450 shares @ $22.90

Ticker: TICK184
  Buy Orders:
    130/455 shares @ $30.52
    697/697 shares @ $23.98

Ticker: TICK185
  Sell Orders:
    204/204 shares @ $70.09

Ticker: TICK186
  Buy Orders:
    108/108 shares @ $10.46

Ticker: TICK188
  Buy Orders:
    626/626 shares @ $39.18
  Sell Orders:
    951/951 shares @ $55.79

Ticker: TICK190
  Sell Orders:
    920/920 shares @ $25.22

Ticker: TICK193
  Sell Orders:
    206/908 shares @ $38.41
    889/889 shares @ $88.23

Ticker: TICK194
  Sell Orders:
    406/806 shares @ $56.21

Ticker: TICK195
  Buy Orders:
    293/293 shares @ $91.01

Ticker: TICK196
  Buy Orders:
    131/131 shares @ $90.30
    793/793 shares @ $31.28

Ticker: TICK198
  Sell Orders:
    710/710 shares @ $21.88
    392/392 shares @ $80.37

Ticker: TICK200
  Sell Orders:
    937/937 shares @ $13.59
    764/764 shares @ $92.61

Ticker: TICK201
  Sell Orders:
    222/222 shares @ $64.10

Ticker: TICK202
  Sell Orders:
    976/976 shares @ $38.84
    650/650 shares @ $86.32

Ticker: TICK203
  Sell Orders:
    263/263 shares @ $50.19
    486/486 shares @ $75.74

Ticker: TICK206
  Sell Orders:
    910/910 shares @ $88.58

Ticker: TICK207
  Buy Orders:
    308/308 shares @ $56.20
    401/401 shares @ $33.56
    913/913 shares @ $24.98
    797/797 shares @ $18.51
  Sell Orders:
    419/954 shares @ $61.99

Ticker: TICK208
  Buy Orders:
    22/154 shares @ $71.88
  Sell Orders:
    967/967 shares @ $83.27
    650/650 shares @ $90.30

Ticker: TICK209
  Sell Orders:
    628/628 shares @ $97.45

Ticker: TICK210
  Buy Orders:
    864/864 shares @ $94.66
    919/919 shares @ $64.95
    171/171 shares @ $39.97

Ticker: TICK211
  Sell Orders:
    304/304 shares @ $19.43

Ticker: TICK212
  Sell Orders:
    544/544 shares @ $27.09

Ticker: TICK213
  Buy Orders:
    345/345 shares @ $44.22

Ticker: TICK214
  Sell Orders:
    166/166 shares @ $46.49

Ticker: TICK215
  Buy Orders:
    575/575 shares @ $39.38

Ticker: TICK216
  Buy Orders:
    809/809 shares @ $42.47

Ticker: TICK217
  Sell Orders:
    429/429 shares @ $91.64

Ticker: TICK219
  Buy Orders:
    288/562 shares @ $42.90
    130/130 shares @ $38.02

Ticker: TICK220
  Sell Orders:
    811/811 shares @ $57.44

Ticker: TICK221
  Sell Orders:
    101/101 shares @ $73.37

Ticker: TICK223
  Buy Orders:
    147/147 shares @ $96.60
    726/726 shares @ $44.41
    531/531 shares @ $22.21

Ticker: TICK225
  Sell Orders:
    398/398 shares @ $86.64

Ticker: TICK226
  Sell Orders:
    538/538 shares @ $59.31

Ticker: TICK227
  Buy Orders:
    233/233 shares @ $33.14
  Sell Orders:
    865/865 shares @ $39.66
    360/563 shares @ $42.48

Ticker: TICK228
  Sell Orders:
    157/157 shares @ $86.02

Ticker: TICK229
  Buy Orders:
    914/914 shares @ $41.34

Ticker: TICK232
  Buy Orders:
    971/971 shares @ $34.78

Ticker: TICK233
  Buy Orders:
    445/946 shares @ $83.26

Ticker: TICK234
  Sell Orders:
    595/595 shares @ $37.34
    887/887 shares @ $39.19

Ticker: TICK235
  Buy Orders:
    857/857 shares @ $76.74
  Sell Orders:
    857/857 shares @ $77.37

Ticker: TICK239
  Sell Orders:
    920/920 shares @ $68.73

Ticker: TICK241
  Sell Orders:
    833/833 shares @ $24.15
    183/183 shares @ $92.01

Ticker: TICK242
  Sell Orders:
    728/844 shares @ $15.69

Ticker: TICK244
  Buy Orders:
    587/587 shares @ $92.61

Ticker: TICK246
  Sell Orders:
    469/663 shares @ $14.22

Ticker: TICK247
  Buy Orders:
    61/863 shares @ $82.07

Ticker: TICK249
  Sell Orders:
    152/152 shares @ $27.66
    644/644 shares @ $82.60
    447/447 shares @ $86.73

Ticker: TICK250
  Sell Orders:
    815/815 shares @ $39.03

Ticker: TICK251
  Buy Orders:
    389/389 shares @ $55.55
    917/917 shares @ $29.36

Ticker: TICK252
  Buy Orders:
    291/291 shares @ $93.11

Ticker: TICK253
  Buy Orders:
    586/586 shares @ $32.01

Ticker: TICK254
  Sell Orders:
    588/588 shares @ $50.29

Ticker: TICK255
  Sell Orders:
    391/391 shares @ $11.60

Ticker: TICK256
  Buy Orders:
    652/652 shares @ $60.09

Ticker: TICK259
  Sell Orders:
    125/556 shares @ $44.30

Ticker: TICK260
  Sell Orders:
    221/821 shares @ $57.00

Ticker: TICK261
  Buy Orders:
    704/704 shares @ $69.78
  Sell Orders:
    299/299 shares @ $88.36
    396/396 shares @ $95.20

Ticker: TICK262
  Buy Orders:
    63/982 shares @ $79.84

Ticker: TICK263
  Sell Orders:
    240/240 shares @ $28.83
    439/439 shares @ $73.57

Ticker: TICK264
  Buy Orders:
    217/217 shares @ $77.46

Ticker: TICK265
  Buy Orders:
    694/694 shares @ $16.10
  Sell Orders:
    393/434 shares @ $59.41

Ticker: TICK266
  Buy Orders:
    127/228 shares @ $80.82

Ticker: TICK267
  Buy Orders:
    614/835 shares @ $93.02

Ticker: TICK269
  Sell Orders:
    522/522 shares @ $30.55

Ticker: TICK270
  Buy Orders:
    417/417 shares @ $81.25

Ticker: TICK271
  Buy Orders:
    689/983 shares @ $89.08

Ticker: TICK272
  Sell Orders:
    416/416 shares @ $65.03

Ticker: TICK273
  Buy Orders:
    166/636 shares @ $54.97

Ticker: TICK274
  Sell Orders:
    351/351 shares @ $15.85
    357/357 shares @ $95.78

Ticker: TICK275
  Sell Orders:
    260/509 shares @ $17.07
    337/962 shares @ $73.67

Ticker: TICK278
  Buy Orders:
    523/523 shares @ $67.17
    968/968 shares @ $64.43

Ticker: TICK279
  Sell Orders:
    952/952 shares @ $10.42
    291/291 shares @ $36.34

Ticker: TICK280
  Buy Orders:
    810/810 shares @ $65.01
  Sell Orders:
    461/461 shares @ $92.94

Ticker: TICK282
  Sell Orders:
    463/463 shares @ $84.01

Ticker: TICK283
  Buy Orders:
    796/796 shares @ $55.20

Ticker: TICK284
  Buy Orders:
    347/347 shares @ $89.78

Ticker: TICK287
  Buy Orders:
    530/838 shares @ $46.90

Ticker: TICK289
  Sell Orders:
    664/664 shares @ $52.13

Ticker: TICK291
  Sell Orders:
    909/909 shares @ $43.19
    136/136 shares @ $97.05

Ticker: TICK292
  Sell Orders:
    542/542 shares @ $70.82

Ticker: TICK293
  Buy Orders:
    523/523 shares @ $47.89
    150/150 shares @ $25.49
    766/766 shares @ $13.43
  Sell Orders:
    849/849 shares @ $50.04

Ticker: TICK294
  Buy Orders:
    452/452 shares @ $44.19

Ticker: TICK296
  Buy Orders:
    656/656 shares @ $79.11

Ticker: TICK297
  Buy Orders:
    684/684 shares @ $12.43
  Sell Orders:
    686/974 shares @ $16.02
    660/660 shares @ $63.88

Ticker: TICK298
  Buy Orders:
    984/984 shares @ $41.62

Ticker: TICK299
  Sell Orders:
    864/864 shares @ $72.98

Ticker: TICK300
  Sell Orders:
    249/249 shares @ $71.64

Ticker: TICK301
  Buy Orders:
    693/693 shares @ $55.85

Ticker: TICK302
  Sell Orders:
    168/168 shares @ $25.41
    893/893 shares @ $32.09

Ticker: TICK306
  Sell Orders:
    634/634 shares @ $81.34

Ticker: TICK307
  Buy Orders:
    249/701 shares @ $79.73
    513/513 shares @ $63.95
    269/269 shares @ $17.32

Ticker: TICK309
  Sell Orders:
    844/844 shares @ $85.98

Ticker: TICK311
  Buy Orders:
    22/741 shares @ $73.69

Ticker: TICK312
  Sell Orders:
    293/293 shares @ $22.25
    827/827 shares @ $93.43

Ticker: TICK313
  Buy Orders:
    417/417 shares @ $98.02

Ticker: TICK314
  Buy Orders:
    922/922 shares @ $35.80
  Sell Orders:
    296/494 shares @ $43.01

Ticker: TICK316
  Buy Orders:
    517/517 shares @ $15.09
  Sell Orders:
    526/526 shares @ $21.39
    266/266 shares @ $87.29

Ticker: TICK317
  Sell Orders:
    339/878 shares @ $45.87

Ticker: TICK318
  Sell Orders:
    232/232 shares @ $46.74
    897/897 shares @ $98.68

Ticker: TICK319
  Sell Orders:
    347/347 shares @ $83.45

Ticker: TICK320
  Buy Orders:
    183/183 shares @ $37.42

Ticker: TICK322
  Sell Orders:
    188/563 shares @ $10.19

Ticker: TICK323
  Buy Orders:
    685/685 shares @ $83.59

Ticker: TICK324
  Buy Orders:
    603/603 shares @ $59.62

Ticker: TICK325
  Buy Orders:
    101/232 shares @ $48.40

Ticker: TICK326
  Buy Orders:
    373/373 shares @ $92.04
    578/578 shares @ $60.15
    992/992 shares @ $53.44

Ticker: TICK328
  Buy Orders:
    817/817 shares @ $60.25
    302/302 shares @ $53.78
    641/641 shares @ $44.86
    329/329 shares @ $25.74
  Sell Orders:
    563/563 shares @ $83.76

Ticker: TICK329
  Buy Orders:
    722/860 shares @ $60.35

Ticker: TICK330
  Buy Orders:
    358/645 shares @ $55.98
    933/933 shares @ $43.33
  Sell Orders:
    428/428 shares @ $75.28

Ticker: TICK331
  Buy Orders:
    593/593 shares @ $50.70

Ticker: TICK332
  Buy Orders:
    497/497 shares @ $26.48
  Sell Orders:
    478/478 shares @ $59.14

Ticker: TICK333
  Sell Orders:
    715/715 shares @ $26.63
    325/325 shares @ $49.30

Ticker: TICK334
  Buy Orders:
    248/248 shares @ $27.76
  Sell Orders:
    277/277 shares @ $57.20

Ticker: TICK335
  Buy Orders:
    56/691 shares @ $82.79
    163/163 shares @ $80.05
    708/708 shares @ $56.48

Ticker: TICK337
  Buy Orders:
    632/743 shares @ $66.15

Ticker: TICK338
  Buy Orders:
    947/947 shares @ $11.69
  Sell Orders:
    608/608 shares @ $67.51

Ticker: TICK339
  Sell Orders:
    260/260 shares @ $14.56
    890/890 shares @ $72.68

Ticker: TICK341
  Buy Orders:
    349/927 shares @ $14.82
  Sell Orders:
    124/124 shares @ $67.36

Ticker: TICK342
  Sell Orders:
    837/837 shares @ $52.38
    706/706 shares @ $68.35

Ticker: TICK343
  Buy Orders:
    896/896 shares @ $44.27

Ticker: TICK344
  Sell Orders:
    378/378 shares @ $10.73
    744/744 shares @ $21.79

Ticker: TICK345
  Buy Orders:
    137/633 shares @ $71.81
    706/706 shares @ $16.33

Ticker: TICK346
  Buy Orders:
    480/611 shares @ $61.65
    644/644 shares @ $15.74

Ticker: TICK347
  Buy Orders:
    380/380 shares @ $79.90

Ticker: TICK349
  Buy Orders:
    176/176 shares @ $54.06
    579/579 shares @ $37.93
    311/311 shares @ $27.38

Ticker: TICK350
  Sell Orders:
    145/145 shares @ $64.20

Ticker: TICK351
  Buy Orders:
    528/528 shares @ $45.02
  Sell Orders:
    424/558 shares @ $60.94
    616/616 shares @ $63.60
    692/692 shares @ $76.58
    675/675 shares @ $87.90

Ticker: TICK352
  Buy Orders:
    712/712 shares @ $98.29

Ticker: TICK353
  Sell Orders:
    56/485 shares @ $47.40

Ticker: TICK354
  Buy Orders:
    219/219 shares @ $14.83

Ticker: TICK355
  Buy Orders:
    127/127 shares @ $15.24

Ticker: TICK358
  Buy Orders:
    588/588 shares @ $16.35

Ticker: TICK359
  Buy Orders:
    356/356 shares @ $99.53

Ticker: TICK360
  Buy Orders:
    514/514 shares @ $45.37
    832/832 shares @ $41.56
    203/203 shares @ $37.35

Ticker: TICK361
  Sell Orders:
    124/124 shares @ $78.10

Ticker: TICK362
  Sell Orders:
    867/867 shares @ $41.45
    733/733 shares @ $49.49
    163/163 shares @ $64.81

Ticker: TICK363
  Buy Orders:
    878/878 shares @ $57.48
  Sell Orders:
    508/508 shares @ $71.73

Ticker: TICK364
  Buy Orders:
    440/984 shares @ $78.93

Ticker: TICK365
  Buy Orders:
    735/871 shares @ $74.46
    650/650 shares @ $29.58

Ticker: TICK366
  Buy Orders:
    240/240 shares @ $20.33

Ticker: TICK367
  Buy Orders:
    778/778 shares @ $81.40
    108/229 shares @ $49.97

Ticker: TICK368
  Sell Orders:
    374/658 shares @ $15.52
    480/480 shares @ $74.44

Ticker: TICK370
  Sell Orders:
    636/636 shares @ $16.78
    308/308 shares @ $64.32

Ticker: TICK371
  Buy Orders:
    351/351 shares @ $51.51
    890/890 shares @ $26.08

Ticker: TICK372
  Buy Orders:
    434/434 shares @ $36.93

Ticker: TICK374
  Buy Orders:
    842/842 shares @ $48.62
  Sell Orders:
    559/918 shares @ $49.42

Ticker: TICK375
  Sell Orders:
    924/924 shares @ $21.31
    246/792 shares @ $64.24
    437/437 shares @ $93.23

Ticker: TICK376
  Sell Orders:
    987/987 shares @ $49.07

Ticker: TICK378
  Sell Orders:
    477/477 shares @ $9.87
    491/981 shares @ $36.81

Ticker: TICK380
  Buy Orders:
    537/537 shares @ $60.74
    627/627 shares @ $58.88
  Sell Orders:
    610/610 shares @ $88.95

Ticker: TICK381
  Buy Orders:
    221/221 shares @ $18.06

Ticker: TICK383
  Sell Orders:
    783/869 shares @ $34.47

Ticker: TICK384
  Sell Orders:
    448/815 shares @ $31.23

Ticker: TICK385
  Buy Orders:
    538/538 shares @ $95.41

Ticker: TICK386
  Buy Orders:
    868/872 shares @ $55.93
    221/221 shares @ $52.94

Ticker: TICK387
  Sell Orders:
    809/809 shares @ $55.32

Ticker: TICK388
  Sell Orders:
    185/185 shares @ $57.09
    233/233 shares @ $57.65

Ticker: TICK389
  Buy Orders:
    934/934 shares @ $64.99

Ticker: TICK390
  Sell Orders:
    225/225 shares @ $26.27
    233/233 shares @ $65.66

Ticker: TICK391
  Sell Orders:
    455/455 shares @ $11.26

Ticker: TICK392
  Buy Orders:
    558/558 shares @ $49.19

Ticker: TICK393
  Sell Orders:
    360/360 shares @ $38.35
    639/639 shares @ $51.70
    235/235 shares @ $72.78
    508/508 shares @ $81.10

Ticker: TICK394
  Sell Orders:
    992/992 shares @ $22.93

Ticker: TICK395
  Sell Orders:
    346/346 shares @ $27.61

Ticker: TICK396
  Buy Orders:
    837/837 shares @ $33.84
  Sell Orders:
    993/993 shares @ $76.13

Ticker: TICK397
  Buy Orders:
    458/458 shares @ $94.55

Ticker: TICK398
  Sell Orders:
    502/502 shares @ $27.55

Ticker: TICK399
  Buy Orders:
    111/111 shares @ $16.13

Ticker: TICK400
  Sell Orders:
    294/294 shares @ $90.81

Ticker: TICK401
  Buy Orders:
    188/188 shares @ $30.75

Ticker: TICK402
  Sell Orders:
    295/295 shares @ $82.41

Ticker: TICK403
  Buy Orders:
    435/435 shares @ $34.45

Ticker: TICK404
  Sell Orders:
    409/409 shares @ $53.41

Ticker: TICK405
  Sell Orders:
    892/892 shares @ $55.85

Ticker: TICK406
  Buy Orders:
    783/783 shares @ $33.03
  Sell Orders:
    355/355 shares @ $58.57

Ticker: TICK407
  Sell Orders:
    681/681 shares @ $10.56

Ticker: TICK408
  Buy Orders:
    321/321 shares @ $28.75
    894/894 shares @ $25.31
  Sell Orders:
    263/263 shares @ $48.66

Ticker: TICK409
  Buy Orders:
    411/411 shares @ $78.28
    922/922 shares @ $67.84

Ticker: TICK413
  Sell Orders:
    313/313 shares @ $97.66

Ticker: TICK414
  Buy Orders:
    604/604 shares @ $72.39

Ticker: TICK415
  Sell Orders:
    530/530 shares @ $23.35
    384/384 shares @ $27.75
    447/447 shares @ $53.58
    179/179 shares @ $94.03

Ticker: TICK416
  Sell Orders:
    390/390 shares @ $82.04

Ticker: TICK417
  Sell Orders:
    754/754 shares @ $56.37
    210/210 shares @ $69.34

Ticker: TICK419
  Buy Orders:
    206/206 shares @ $78.68
    214/214 shares @ $12.38

Ticker: TICK420
  Sell Orders:
    862/862 shares @ $49.17

Ticker: TICK421
  Sell Orders:
    212/693 shares @ $12.47

Ticker: TICK423
  Sell Orders:
    743/743 shares @ $98.53

Ticker: TICK424
  Buy Orders:
    687/687 shares @ $38.73

Ticker: TICK425
  Buy Orders:
    162/162 shares @ $48.10

Ticker: TICK427
  Sell Orders:
    899/899 shares @ $14.40
    101/101 shares @ $15.59
    897/897 shares @ $20.93

Ticker: TICK428
  Sell Orders:
    227/227 shares @ $39.09

Ticker: TICK430
  Sell Orders:
    851/851 shares @ $67.36

Ticker: TICK432
  Sell Orders:
    940/940 shares @ $56.36

Ticker: TICK435
  Buy Orders:
    632/632 shares @ $68.63

Ticker: TICK436
  Sell Orders:
    473/473 shares @ $61.97

Ticker: TICK437
  Sell Orders:
    534/534 shares @ $39.21
    733/733 shares @ $72.09
    869/869 shares @ $96.93

Ticker: TICK438
  Buy Orders:
    492/492 shares @ $42.03

Ticker: TICK439
  Buy Orders:
    12/957 shares @ $93.23

Ticker: TICK440
  Buy Orders:
    885/885 shares @ $10.53
  Sell Orders:
    537/979 shares @ $41.84

Ticker: TICK441
  Sell Orders:
    821/938 shares @ $69.90

Ticker: TICK443
  Buy Orders:
    867/867 shares @ $85.13
    899/899 shares @ $62.21

Ticker: TICK445
  Buy Orders:
    590/590 shares @ $38.16
  Sell Orders:
    867/867 shares @ $38.53

Ticker: TICK446
  Sell Orders:
    881/881 shares @ $75.84
    381/381 shares @ $84.15
    272/272 shares @ $87.89
    353/353 shares @ $96.65

Ticker: TICK448
  Sell Orders:
    652/652 shares @ $53.56

Ticker: TICK449
  Sell Orders:
    365/365 shares @ $97.11

Ticker: TICK450
  Sell Orders:
    697/697 shares @ $14.62
    492/492 shares @ $42.34
    317/317 shares @ $68.10
    598/598 shares @ $91.62

Ticker: TICK451
  Sell Orders:
    295/295 shares @ $14.06
    522/522 shares @ $34.25
    109/109 shares @ $82.43

Ticker: TICK452
  Sell Orders:
    927/927 shares @ $57.01

Ticker: TICK453
  Buy Orders:
    814/814 shares @ $87.61

Ticker: TICK454
  Sell Orders:
    880/880 shares @ $13.67
    170/170 shares @ $19.41

Ticker: TICK455
  Buy Orders:
    841/982 shares @ $51.23

Ticker: TICK456
  Sell Orders:
    923/923 shares @ $16.77
    632/632 shares @ $75.18

Ticker: TICK457
  Buy Orders:
    664/664 shares @ $101.03

Ticker: TICK458
  Buy Orders:
    445/573 shares @ $51.39

Ticker: TICK459
  Buy Orders:
    761/761 shares @ $97.28

Ticker: TICK460
  Sell Orders:
    7/694 shares @ $33.55

Ticker: TICK461
  Buy Orders:
    476/476 shares @ $68.04
    930/930 shares @ $21.46

Ticker: TICK462
  Sell Orders:
    984/984 shares @ $12.02

Ticker: TICK463
  Buy Orders:
    666/666 shares @ $42.91
    720/720 shares @ $32.54

Ticker: TICK465
  Buy Orders:
    295/332 shares @ $87.29

Ticker: TICK466
  Buy Orders:
    453/663 shares @ $91.77
    652/652 shares @ $59.02

Ticker: TICK467
  Sell Orders:
    658/658 shares @ $84.48

Ticker: TICK468
  Buy Orders:
    575/575 shares @ $50.77
    719/719 shares @ $45.08
    184/184 shares @ $30.97
  Sell Orders:
    807/807 shares @ $55.36
    372/372 shares @ $55.87
    825/825 shares @ $72.23

Ticker: TICK469
  Sell Orders:
    745/745 shares @ $90.68

Ticker: TICK470
  Buy Orders:
    41/547 shares @ $96.53

Ticker: TICK471
  Buy Orders:
    491/491 shares @ $28.18
  Sell Orders:
    787/787 shares @ $56.10
    857/857 shares @ $80.25

Ticker: TICK472
  Buy Orders:
    521/521 shares @ $96.12
    417/417 shares @ $16.41

Ticker: TICK474
  Buy Orders:
    306/306 shares @ $79.21

Ticker: TICK475
  Buy Orders:
    503/503 shares @ $88.76
    153/153 shares @ $79.33
    505/505 shares @ $19.06

Ticker: TICK476
  Buy Orders:
    596/596 shares @ $65.38

Ticker: TICK479
  Buy Orders:
    949/949 shares @ $47.80

Ticker: TICK480
  Buy Orders:
    770/770 shares @ $57.61
  Sell Orders:
    751/751 shares @ $96.31

Ticker: TICK481
  Buy Orders:
    367/367 shares @ $28.15

Ticker: TICK482
  Sell Orders:
    194/194 shares @ $56.00

Ticker: TICK483
  Buy Orders:
    292/292 shares @ $77.34

Ticker: TICK484
  Buy Orders:
    750/750 shares @ $91.43
    440/440 shares @ $58.22

Ticker: TICK485
  Sell Orders:
    144/144 shares @ $27.97
    830/830 shares @ $81.27
    748/748 shares @ $82.82

Ticker: TICK486
  Sell Orders:
    776/776 shares @ $15.24
    399/399 shares @ $36.05

Ticker: TICK487
  Buy Orders:
    479/479 shares @ $36.73
    483/483 shares @ $32.25
    989/989 shares @ $27.15
  Sell Orders:
    549/549 shares @ $87.00

Ticker: TICK488
  Sell Orders:
    622/622 shares @ $90.47

Ticker: TICK489
  Buy Orders:
    967/967 shares @ $55.96
  Sell Orders:
    971/971 shares @ $83.04

Ticker: TICK490
  Buy Orders:
    358/836 shares @ $78.19

Ticker: TICK491
  Sell Orders:
    957/957 shares @ $29.19
    381/381 shares @ $30.92

Ticker: TICK492
  Buy Orders:
    208/208 shares @ $20.95
    826/826 shares @ $12.37
  Sell Orders:
    751/751 shares @ $88.78

Ticker: TICK493
  Sell Orders:
    713/713 shares @ $76.43
    454/454 shares @ $82.98

Ticker: TICK494
  Buy Orders:
    992/992 shares @ $74.50
    307/307 shares @ $42.21
    928/928 shares @ $15.81

Ticker: TICK495
  Sell Orders:
    851/851 shares @ $18.16
    708/708 shares @ $64.81

Ticker: TICK496
  Buy Orders:
    407/407 shares @ $78.86
    726/726 shares @ $28.92
    408/408 shares @ $18.93
  Sell Orders:
    110/110 shares @ $85.80

Ticker: TICK499
  Buy Orders:
    268/845 shares @ $70.01

Ticker: TICK501
  Sell Orders:
    292/292 shares @ $27.63

Ticker: TICK502
  Sell Orders:
    531/531 shares @ $20.41

Ticker: TICK504
  Buy Orders:
    249/364 shares @ $54.86
    131/131 shares @ $16.30

Ticker: TICK505
  Sell Orders:
    10/745 shares @ $72.07
    509/509 shares @ $82.83

Ticker: TICK506
  Buy Orders:
    735/735 shares @ $67.92
  Sell Orders:
    483/483 shares @ $99.14

Ticker: TICK507
  Buy Orders:
    359/770 shares @ $33.10

Ticker: TICK508
  Sell Orders:
    130/698 shares @ $64.88
    131/131 shares @ $99.14

Ticker: TICK509
  Buy Orders:
    743/743 shares @ $26.02

Ticker: TICK511
  Buy Orders:
    627/627 shares @ $68.98
    628/628 shares @ $20.37

Ticker: TICK512
  Buy Orders:
    360/360 shares @ $77.42
    209/835 shares @ $62.80

Ticker: TICK513
  Buy Orders:
    150/150 shares @ $34.92
  Sell Orders:
    96/234 shares @ $47.27

Ticker: TICK514
  Sell Orders:
    430/430 shares @ $15.46
    952/952 shares @ $57.02
    646/646 shares @ $95.64

Ticker: TICK516
  Sell Orders:
    920/920 shares @ $27.51
    875/875 shares @ $45.84

Ticker: TICK517
  Sell Orders:
    509/509 shares @ $70.42

Ticker: TICK518
  Buy Orders:
    603/603 shares @ $74.48

Ticker: TICK519
  Buy Orders:
    660/660 shares @ $13.86
  Sell Orders:
    871/871 shares @ $21.57

Ticker: TICK520
  Buy Orders:
    208/215 shares @ $95.38
    954/954 shares @ $27.09

Ticker: TICK521
  Buy Orders:
    853/853 shares @ $38.08

Ticker: TICK523
  Buy Orders:
    973/973 shares @ $65.69

Ticker: TICK524
  Sell Orders:
    536/536 shares @ $45.05

Ticker: TICK525
  Sell Orders:
    615/741 shares @ $49.72

Ticker: TICK526
  Sell Orders:
    535/535 shares @ $46.55
    667/667 shares @ $71.49

Ticker: TICK527
  Sell Orders:
    691/691 shares @ $10.35

Ticker: TICK528
  Sell Orders:
    186/186 shares @ $70.62

Ticker: TICK529
  Buy Orders:
    178/178 shares @ $81.43
    280/280 shares @ $80.09
    338/338 shares @ $10.07

Ticker: TICK532
  Buy Orders:
    72/988 shares @ $94.85
    756/952 shares @ $22.33

Ticker: TICK534
  Sell Orders:
    244/244 shares @ $89.26

Ticker: TICK535
  Buy Orders:
    737/737 shares @ $43.13
  Sell Orders:
    777/777 shares @ $72.12

Ticker: TICK536
